document_id	title	publish_date	session	authors	views	depth	full_reads_percent	ctr
6201161f9a794707ad29a098	ЦБ запустил сервис жалоб на теневых владельцев финансовых организаций	2022-02-07 13:13:03	CIRm-2vZRFueyD2l1XbASA	['54195a4fcbb20f219d7fa7dd']	16856	1.14	20.384	1.305
6279aea89a794715e642aab9	"В Белом доме назвали условия отмены санкций против России
                
                                                    

    

    Политика, 03:27"	2022-05-10 00:27:49	rGECb0RyQe-xTHh07mfWpg	[]	21689	1.098	41.754	0.0
620296f69a794795d954a39f	«Дождь» подал заявление на Кадырова в СК после обвинений в «терроризме»	2022-02-08 17:31:15	VxW0CC-hSuml3iXHiDjbJw	['619226fb9a7947e681606cc3']	27288	1.152	18.51	2.086
6210cdee9a7947e84d57fbd6	"Глава ЕК раскрыла детали санкций против России в случае войны на Украине
                
                                                    

    

    Политика, 14:38"	2022-02-19 11:38:36	g7moH2QySoK2QsqhNlpT8Q	[]	40264	1.21	33.164	0.0
62446cb39a794772b1ca24bd	"Во Франции подняли истребитель на перехват угнанного в Италии самолета
                
                                                    

    

    Политика, 18:43"	2022-03-30 15:43:52	w7-Ox_llQBKCxRf7ze0QeQ	['604f2c199a79478ec0029eae']	18655	1.154	50.93	0.0
6209cfcd9a7947363e481696	"В бундестаге назвали абсурдными требования США остановить Nord Stream 2
                
                                                    

    

    Политика, 08:10"	2022-02-14 05:10:06	6T_4C4ZBTFyh69eu9__Iew	[]	12521	1.109	36.483	0.0
61feb9ee9a7947e53c22623d	Белорусские iOS-разработчики сообщили о блокировке аккаунтов в Apple	2022-02-05 19:19:44	Ks-lJOw_SLmRxlWY4VB66g	['5bfd1d039a794755995093f8']	22554	1.156	32.212	3.812
625e05319a7947e842626024	"США рассмотрят возможность признать Россию страной — спонсором терроризма
                
                                                    

    

    Политика, 04:09"	2022-04-19 01:09:36	jL-H5JhdSratzXUwO2nTCQ	[]	2682	1.038	41.648	0.0
61f938539a794785db6956fa	Верховный суд объяснил ликвидацию «Мемориала» отсутствием публичности	2022-02-01 15:22:15	wePjhGi3RJqYU3EQM1IgBQ	['604f2c199a79478ec0029eae']	11821	1.128	19.905	1.16
6267a6b89a7947ebff77b659	Суд вынес вердикт по зданию на аномальной земле Петербурга	2022-04-26 08:15:06	vtZpMtLyTySBwxnpt2it6w	[]	2873	1.042	26.906	2.584
62713cdc9a7947bbe1cf0791	Три человека погибли при пожаре в жилом доме в Мытищах	2022-05-03 14:47:28	ZQ_oH0vNTwC0sWmG0lC_Jg	[]	10496	1.059	31.04	2.248
6283c5f09a794713062bb114	«Яндекс» опроверг планы по продаже почты, поисковика и «Кинопоиска»	2022-05-17 16:03:53	1f3UDKxCRrW2pTFtopll6A	[]	4959	1.056	26.8	1.43
626050649a79473cd8539ae9	США ввели визовые ограничения против более чем 600 россиян	2022-04-20 19:17:11	6XdbrfpESfm5n5FXMjegew	['5878a2ec9a7947e531faf52c']	7275	1.068	43.863	4.4
6240ae529a7947a09dde7c6d	"В Баку опровергли сообщение о выводе войск из села в Карабахе
                
                                                    

    

    Политика, 21:58"	2022-03-27 18:58:48	3dux39mGTsee8fwYrR68JQ	['5f36b3779a794782606d90c9']	105651	1.165	38.416	0.0
627a4ab69a7947351651ac74	Губернатор Томской области объявил об отставке	2022-05-10 11:23:43	tFkL2y1yReqQ1BSS4cXEiA	[]	13383	1.064	25.839	7.296
62370d239a79477ec98eac8d	"Литва откажется от выплаты компенсаций компаниям с имуществом в России
                
                                                    

    

    Бизнес, 17:58"	2022-03-20 14:58:23	oCYxcECyRxia_YGz2oX8Hw	['61309cc39a7947257ab1d378']	3436	1.144	47.177	0.0
62624ebf9a7947e2b9539678	Минобороны показало кадры брошенных позиций ВСУ с техникой	2022-04-22 06:50:33	EUF2stVOQLqnks4z3d0LlQ	[]	24463	1.101	46.503	6.843
623dcd0f9a794775f73b50c8	В Петербурге отправили в простой 13,5 тыс. сотрудников	2022-03-25 14:24:48	lXzQnC5URGioqmmL4CUGqA	[]	11949	1.16	40.882	4.397
620d791e9a79473e5f9211da	Цена на нефть Dated Brent впервые с осени 2014 года превысила $100	2022-02-16 22:37:24	ITVbBXGcSgeF3E3PAFHdcA	['5edf68259a79470758e7ab2d']	27257	1.15	26.745	2.05
61f819909a79471f445e64a1	Что изменится в законах в феврале 2022 года	2022-01-31 21:15:14	fAWTiykZRrm3j11FRfQsvg	['540edfc8cbb20f343b923bf8']	29524	1.2	44.892	1.684
627a30169a79472e6a3070ce	Умер журналист Игорь Свинаренко	2022-05-10 09:44:44	rUBE8flzQYyTGBPPsk-xHA	['604f2c199a79478ec0029eae']	15721	1.052	27.225	6.376
625dac289a7947d677f9b85c	"Reuters узнал, что глава Минфина США пропустит встречи G20 из-за России
                
                                                    

    

    Политика, 21:50"	2022-04-18 18:50:26	VUXMrW-hRO2u3AyonaMBfg	[]	2975	1.065	45.311	0.0
623b495a9a79476c0d6f32ed	Проценко напомнил о долге врачей лечить всех, независимо от нации и веры	2022-03-23 17:14:30	HJnwufGGRfqcjaQBmHEIFw	['5edf68259a79470758e7ab2d']	17194	1.108	35.652	2.054
624ca4e49a794701aeb3ea84	"СДЭК сообщил о задержании посылок с хамоном в аэропорту Шереметьево
                
                                                    

    

    Бизнес, 21:59"	2022-04-06 18:59:38	xMj3Jln_RpOFeIml__EEUA	[]	21488	1.166	50.6	0.0
6272274d9a7947f2994f3cf8	"Глава ЕК сообщила о планах запретить три российских госканала
                
                                                    

    

    Политика, 10:40"	2022-05-04 07:40:07	ElI7YKiwQPqg8mDnbcpKOA	[]	3951	1.062	46.95	0.0
624af5379a7947f348bf3abb	«Яндекс» объяснил разницу с Google при поиске фотографий из Бучи	2022-04-04 14:44:25	djE5nGlwSlqXU4HMO45HEA	['6131f8eb9a794718ca935648','5a8d11a39a7947c5e1550980']	67517	1.117	23.061	7.673
61fccc239a794740cda767e6	"В Нидерландах нашли новый вариант ВИЧ
                
                                                    

    

    Общество, 11:44"	2022-02-04 08:44:36	pEmJTB2GQV-t8VlXj1jMUw	['5edf68259a79470758e7ab2d']	16742	1.15	38.43	0.0
624d51b09a794734373b6a27	МИД Греции вышлет 12 российских дипломатов	2022-04-06 08:43:35	NgZzRo6wQRq1h4bydOL_Zg	[]	14552	1.188	53.134	0.816
623963e89a7947abb8bde135	Eli Lilly приостановила поставки «Сиалиса» в Россию	2022-03-22 06:32:19	eTWKB6ZnRuSwfqRULvGzNQ	['5a9fa2e39a79470cd086f61a']	78199	1.068	17.898	5.757
61fb9ce99a79475b02d454a5	Лукашенко заявил о планах купить у России почти всю технику с учений	2022-02-03 10:05:34	xXwJEx6OQYSB-xXuR1HdQA	['619226fb9a7947e681606cc3']	49840	1.123	24.438	3.196
6244aed39a79478b6159dc2f	Эксперты оценили риски появления контрафактной техники в России	2022-04-01 03:00:10	GWaCFkALRpuUyga7MzbHsw	['6115275e9a7947f605852bf7']	36815	1.118	21.269	2.396
6200bd0d9a794761c17fb343	"Захарова заявила, что Запад выдумал «российскую угрозу» для борьбы с ней
                
                                                    

    

    Политика, 10:05"	2022-02-07 07:05:06	we3k_9smTOyKW4VTMMkEHw	[]	13215	1.169	38.275	0.0
6239a3069a7947ca8fdfd931	Петербургский военком рассказал о планах по весеннему призыву	2022-03-22 10:31:48	938p_txzQRSCGlDJw0iRzw	[]	36905	1.175	39.45	3.447
6275bb1f9a7947b261a32fbc	NBC узнал, что Байден потребовал прекратить утечки о работе разведки	2022-05-07 00:35:43	sJx7HTnCQESoTylQQYEhig	['60bf2f0f9a79475cc856c5a1']	11015	1.041	28.071	3.748
623d78fa9a7947493ece5f7a	"Медведев указал разницу между отъездом из России и предательством
                
                                                    

    

    Политика, 11:49"	2022-03-25 08:49:12	m6ECPyD3Sq2UpUbLrI-qSA	[]	78169	1.164	34.308	0.0
6238e1629a79478baa2d6369	"В Латвии предложили не пускать артистов за их позицию по Украине
                
                                                    

    

    Политика, 00:17"	2022-03-21 21:17:49	U1ibxtO2QjOOnGJlD1Zskg	['5edf68259a79470758e7ab2d']	74658	1.171	54.079	0.0
625095bc9a79476b857c10f4	ЕС объявил детали новых экспортных и импортных санкций против России	2022-04-08 21:26:09	FZdlrqCXSYyjyQ2GywJuSA	['619226fb9a7947e681606cc3']	13955	1.079	33.106	5.831
6257f7e39a7947a428e44698	Властям предложили упростить смену мусорных операторов в регионах	2022-04-20 14:20:19	Z1uqx4aDSK-UwMZ1dOg3cA	['624587419a7947cf285e8d3c']	4389	1.071	20.346	0.587
62407f159a79479583947115	Мединский анонсировал очный раунд переговоров с Украиной	2022-03-27 15:16:10	DwsC0GRlSOyAVr5Biha13Q	['604f2c199a79478ec0029eae']	129857	1.133	33.283	7.005
6286285f9a7947dbd9a7cd15	Кремль заявил, что не знает детали предлагаемого Италией плана по Украине	2022-05-19 11:53:20	-L7e3OejTnGWcJL5PJeKog	['5a9fa2e39a79470cd086f61a']	7970	1.049	32.999	2.337
6285f5f59a7947c3b2a8a633	Медведев назвал плюсы «политического дефолта»	2022-05-19 08:55:29	t5UOmz83RKyHrZr3TupNFQ	['5a9fa2e39a79470cd086f61a']	20116	1.044	27.222	4.771
620e1d6c9a7947741c5ecf2a	"Кремль заявил, что Путин не ответил на обращение Госдумы о ДНР и ЛНР
                
                                                    

    

    Политика, 13:12"	2022-02-17 10:12:21	2xdQ7QieQbm5K5nLcMBc4g	[]	6394	1.136	39.146	0.0
624d19e09a79471aef439437	Машина врезалась в ворота посольства России в Румынии и загорелась	2022-04-06 04:48:53	34Z-tWY6R42CPaQXLoBGnA	['60fa94ed9a7947b7152c986a']	51489	1.12	32.69	2.865
62443d079a79475a5124de06	Глава РАН предложил решение проблемы оттока ученых из России	2022-03-30 13:00:19	FQAy0qR4RE6jvf3HDJ0N2g	['57f797ee9a7947a5681d187e']	29543	1.131	30.234	3.864
620001489a7947336c56b88f	"В Анталии пострадали три человека из-за обрушения навеса на курорте
                
                                                    

    

    Общество, 20:41"	2022-02-06 17:41:00	W56NK2oDRHCTKE_5-LBG8g	[]	4990	1.241	41.162	0.0
625f9d269a794770696eb5b7	"Американский производитель дронов передаст Украине 100 беспилотников
                
                                                    

    

    Политика, 09:55"	2022-04-20 06:55:07	VPan5NuJSBKTeT5MxIebvA	[]	4907	1.061	47.972	0.0
6208deb19a794714d78c6eed	"Достижение Бердымухамедовым «возраста пророка» обернулось выборами
                        Чем вызвано решение президента Туркмении уйти и кто может стать его преемником"	2022-02-14 04:30:31	DXlaZP2QSqWk2xapmskZBQ	['59fc552d9a794760b916c4c7']	74171	1.177	39.482	2.687
624877a79a7947451facf2b4	Минобороны заявило о выводе из строя аэродрома под Полтавой	2022-04-02 16:33:30	J7CHVxLpT3KeP5u8Uwypyw	['619226fb9a7947e681606cc3']	29251	1.19	25.237	4.034
624faf779a79470aa150e8e4	Reuters узнал об убежище для яхт россиян под санкциями на Мальдивах	2022-04-08 03:59:40	hw4wtVnxRHWSjtQMQ6850A	['5edf68259a79470758e7ab2d']	31227	1.111	33.314	3.834
628258329a79471815da83d7	"Немецкий регулятор заявил о заполненности хранилищ газом более чем на 40%
                
                                                    

    

    Экономика, 17:29"	2022-05-16 14:29:43	pjR9NhM0SdCf9wiBspNTOQ	[]	4626	1.078	51.124	0.0
623879c19a7947687839918c	Как защитить свои деньги и при чем тут экологический майнинг	2022-03-21 14:49:29	63Gb_38aRzC2uQCbWM3o8g	[]	0	0.0	0.0	0.884
6206a8e09a79478bab2c3afc	"Умер сооснователь рок-групп King Crimson и Foreigner Йен Макдональд
                
                                                    

    

    Общество, 11 фев, 23:23"	2022-02-11 20:23:08	Lx2RFmLNSSi8OS5at44v2g	[]	18714	1.169	32.927	0.0
6242ff049a794771598c843a	Мединский рассказал о предложении допустить вступление Украины в ЕС	2022-03-29 12:45:45	TmuPqfC9Suql_-mVDXVD5g	['5a9fa2e39a79470cd086f61a']	237798	1.169	38.771	10.842
62430e649a79477bcbe8c878	Нидерланды, Бельгия, Чехия и Ирландия выдворят российских дипломатов	2022-03-29 13:52:10	Y1RQGMvLS-qwoYuiv_FnTQ	['6130a7379a79472aeb4546e3','604f2c199a79478ec0029eae']	109887	1.108	36.226	3.648
627cdbb09a7947ffc46b23ba	"Глава Пентагона заявил, что никто не хочет конфликта НАТО и России
                
                                                    

    

    Политика, 14:17"	2022-05-12 11:17:00	uLYW-q2HTJyqst9tzE3ofQ	['619226fb9a7947e681606cc3']	9349	1.088	42.218	0.0
6209f1529a794754d3b0d839	"В ДТП с автобусами и лошадью в Иркутской области пострадали пять человек
                
                                                    

    

    Общество, 09:34"	2022-02-14 06:34:59	yo5g6i5dSw6KSludEXJlog	[]	2753	1.142	41.228	0.0
627bb5c19a7947a1f709c81e	"В Петербурге нашли нарушения в показе «Бесогона» четвероклассникам
                
                                                    

    

    Общество, 17:36"	2022-05-11 14:36:29	1pk6412fRQOk8q14Jpas8A	[]	2349	1.052	34.866	0.0
6283cad39a7947148b8ce9ed	Пранкеры Вован и Лексус анонсировали видео с Джорджем Бушем об Украине	2022-05-17 17:22:43	58XxIIUjRo26F_Hf_xkr3w	['61811d649a7947d02fdf5d95']	10663	1.059	17.547	5.257
627d41da9a794734ff402306	Россия заявила об изменении позиции по вопросу вступления Украины в ЕС	2022-05-12 17:22:44	Rcb0_tYwRE6BUujTEa6fGw	['604f2c199a79478ec0029eae']	64127	1.059	22.222	16.066
624f899d9a7947020827ca31	США расширили санкции против АЛРОСЫ	2022-04-08 01:03:54	hw4wtVnxRHWSjtQMQ6850A	['5edf68259a79470758e7ab2d']	32489	1.164	41.919	3.233
6280c3279a79479f33be8767	"Во Львове сообщили о разрушении военного объекта российскими ракетами
                
                                                    

    

    Политика, 12:25"	2022-05-15 09:25:38	qpZ-Y093Q0ikbrxg6xNTdQ	['619226fb9a7947e681606cc3']	26065	1.051	40.579	0.0
620542319a7947065127199b	"В Белоруссии завели на мэра украинского Днепра дело из-за замены флага
                
                                                    

    

    Политика, 20:16"	2022-02-10 17:16:40	f4EHKn8pToSu8RX7zjr8SA	[]	4439	1.154	44.943	0.0
6262593f9a7947e6d49e267f	Беглов отменил ряд «антиковидных» ограничений в Петербурге	2022-04-22 07:36:21	1aT14pHQRY-Ole1oBRKqhA	['55939dd29a79474859932ef5']	5129	1.082	38.351	5.913
627541109a79479346deb0fe	Здание отеля в столице Кубы частично обрушилось в результате взрыва	2022-05-06 15:50:21	jKcrPpMDTy2w5SKzFHYzjw	['619226fb9a7947e681606cc3']	8853	1.046	33.898	2.619
624409039a794741d8f358cb	Медведев заявил о возвращении «адских санкций» Западу бумерангом	2022-03-30 07:47:43	jyjOaRjtTHyO0r0I5cvMNg	['5b4c70ae9a79472e05ca3037']	321078	1.106	35.186	3.521
628347d79a79475bb12e451d	Министр ФРГ заявил, что «политически открыт» к идее ареста активов ЦБ	2022-05-17 09:32:35	OgDh60zZTB-WAthBISXkhQ	['5e1ddee09a7947609de2f69b']	9060	1.071	32.748	2.562
6246a6ea9a79473cf3a2d4df	"Курских силовиков перевели на повышенную готовность из-за ЧП в Белгороде
                
                                                    

    

    Политика, 11:10"	2022-04-01 08:10:51	aqZbcxmuRj-CUBt_Xfz0OA	['5b4c70ae9a79472e05ca3037']	13917	1.169	31.932	0.0
6203f6179a794714010a7e49	Минздрав назвал повод для досрочного аннулирования медсправки на оружие	2022-02-09 17:36:11	mA5mW_OqQbOtVHraxKFZIg	['54195a4fcbb20f219d7fa7dd']	8137	1.124	34.865	1.688
6250535c9a794756a4fd2b9a	SpaceX отправила на МКС первый частный экипаж	2022-04-08 15:24:33	rrPbMJgJTnel58Kq2NHvuw	['619226fb9a7947e681606cc3']	7364	1.071	41.214	2.747
62058c829a79471e2f9eaa26	"Кадры учений в Крыму и на Кубани с ракетными комплексами «Бастион»
                
                                                    

    

    Политика, 05:05"	2022-02-11 02:05:23	EJAXRBpBSvyq0TkAe0bMXQ	[]	8460	1.235	54.208	0.0
61fabb499a7947194b7ac2db	МИД пригрозил мерами против немецких СМИ и YouTube из-за блокировки RT	2022-02-02 17:15:01	XIDTflVsRiW8S7lilkXgRA	['5878a2ec9a7947e531faf52c']	19926	1.179	35.562	2.741
627e40509a794784d04bb586	Новый бизнес «Л’Этуаль», дефолт сети салонов маникюра и «Новая Рускеала»	2022-05-13 14:50:56	6u6PF1RJSQ6LnI3uW1j-BQ	[]	3818	1.082	32.373	2.323
627e16e89a794770f46ab54b	"Перспективный радиус: какой будет новая ветка метро в Бирюлево
                
                                                    

    

    Город, 11:00"	2022-05-19 08:00:18	lgpQ9TFjQ6W__PgOxzmcgw	[]	2322	1.081	24.591	0.0
6271f0199a7947dffaeb32ed	Южная Корея сообщила о запуске КНДР неизвестной ракеты в сторону Японии	2022-05-04 03:22:43	_9q0JukYSjGccfXPKxMbZA	['604f2c199a79478ec0029eae']	7877	1.058	35.851	1.646
625dedb79a7947e5f4ccbfae	"У погибшего бывшего вице-президента Газпромбанка нашли 13 единиц оружия
                
                                                    

    

    Общество, 02:13"	2022-04-18 23:13:43	5qdiUwJDS3O75hVZKJVm4w	[]	6384	1.072	62.328	0.0
5e2fe9459a79479d102bada6	"Смертность растет третий день. Актуальное о COVID на 18 февраля
                
                                                    

    

    Общество, 11:23"	2022-02-17 08:19:22	SgrV-jE8QVqOL7AUfzSsHQ	['57c3fa919a7947e69071e942','5b8403979a79477107927783','5878a2ec9a7947e531faf52c','54195a4fcbb20f219d7fa7dd','5ed4d5ee9a79473ae5758b77','5fb66f1a9a79472d136e1168','5cc163e09a794725db340099','5e5ce0a99a7947086025e1e4','5a9fa2e39a79470cd086f61a','5edf68259a79470758e7ab2d','604f2c199a79478ec0029eae','5a8d11a39a7947c5e1550980','619226fb9a7947e681606cc3','57f797ee9a7947a5681d187e']	180456	1.565	14.232	2.405
626246ed9a7947de2793b5f2	"В Москве разрешили проводить фестивали без COVID-ограничений
                
                                                    

    

    Общество, 10:09"	2022-04-22 07:09:56	gbVapJQ7RM2feCzbImlbsQ	['606dbb339a7947bd8e80a947']	5607	1.086	30.694	0.0
6256754c9a794714ad602317	Приложение Сбербанка убрали из Google Play	2022-04-13 07:04:35	iDw7SqVSRzaIuOine8K_6w	['5f106dd79a7947e2d2c14f68']	14880	1.083	35.242	1.786
625d21899a79479a4d551b73	"Президент Ирана пригрозил нанести удар по центру Израиля
                
                                                    

    

    Политика, 14:17"	2022-04-18 11:17:20	PSylVsizTSKtQfz0NhIQRg	[]	5212	1.054	36.665	0.0
626153029a794795c294afc4	ЦБ предупредил о снижении объемов российских импорта и экспорта	2022-04-21 13:31:24	-wo65W1tSMykR_G0XxUlfg	['5edf68259a79470758e7ab2d']	7795	1.063	37.755	2.849
627b5a119a794773afc39b7f	"Захарова сообщила о ходе контактов Москвы и Киева
                
                                                    

    

    Политика, 09:52"	2022-05-11 06:52:33	NarQu7n9QR-vP78suCP8Ew	[]	4072	1.057	31.459	0.0
623ab5e89a794720ae23e0c6	Axios узнал об идее США ввести санкции за покупку российского золота	2022-03-23 07:21:32	E3Tc1Vi2RbqAxWuNhdskpg	['57f797ee9a7947a5681d187e']	63521	1.117	31.5	1.874
625956a49a794726376ead85	"Правительство внесло в Госдуму проект закона о налогах на цифровые активы
                
                                                    

    

    Крипто, 14:59"	2022-04-15 11:59:53	gh_gIRUrRc2WKwZmaBM-5A	[]	2	1.0	0.0	0.0
623dfcb89a794701a2fe2210	Хуситы нанесли удары по нефтяному объекту Aramco в Саудовской Аравии	2022-03-25 17:48:12	YfjXxARhRhmeYIGWJCwQPw	['61309cc39a7947257ab1d378']	52631	1.173	50.995	7.444
6268e7489a79475c88d44cea	ФСБ задержала двух россиян при попытке диверсии в Белгородской области	2022-04-27 06:55:19	CNdb-DRrRSiNs9J43AEBUA	['604f2c199a79478ec0029eae']	18482	1.032	24.359	4.128
6284b6579a794759628e1b5d	"«Победа» в июне запустит рейсы из Санкт-Петербурга в Минск
                
                                                    

    

    Бизнес, 12:32"	2022-05-18 09:32:45	Df5g2cHRRVqGGb0uxfSwfQ	[]	4787	1.068	33.445	0.0
6285d7889a7947b7828b88bc	"Джордж Буш оговорился и заявил о «жестоком вторжении в Ирак»
                
                                                    

    

    Политика, 09:27"	2022-05-19 06:27:35	k4El2loWR8Cc2C6d4Ty82g	[]	7092	1.06	37.225	0.0
61fcecee9a7947510c967cac	"Лавров назвал бредом обвинения США в создании фейковых видео об Украине
                
                                                    

    

    Политика, 12:16"	2022-02-04 09:16:32	3XounJaTRluIiGV5Gt4cSA	[]	13070	1.181	43.718	0.0
61fbde6b9a79477ff6b49055	Учёные СПбГУ — о том, каким будет пик пандемии в России	2022-02-06 13:33:12	fMaqJn-sRyCAJOztJyKCfw	[]	16978	1.218	26.369	4.832
624374839a794717245245fb	Небензя заподозрил DHL в перевозке оружия на Украину	2022-03-29 21:51:59	F-FlpU70QwuaGgMeEdWo8w	['61309cc39a7947257ab1d378']	155697	1.176	36.669	4.194
627e3d259a7947836c28d313	"Голикова сообщила о росте числа безработных с марта
                
                                                    

    

    Экономика, 15:01"	2022-05-13 12:01:02	erHiFFAySHuLp81Au5BZ8A	['5e1ddee09a7947609de2f69b']	2974	1.074	32.078	0.0
626c9b729a794735dcd6c0cb	Лавров призвал США и НАТО прекратить поставки оружия на Украину	2022-04-30 02:22:34	kYHl03BwSFGAsS-OG3v9pg	['5a8d11a39a7947c5e1550980']	8101	1.036	24.009	4.357
6246cdbe9a79474fff10739c	"В Кремле не согласились с оценкой США о курсе рубля
                
                                                    

    

    Финансы, 13:25"	2022-04-01 10:25:01	ikQzZyEWQjO4zv_ofzviJQ	[]	40222	1.132	41.788	0.0
6246c2b89a79474ac55c28a5	"Боррель выразил сожаление из-за санкций России против руководства ЕС
                
                                                    

    

    Политика, 12:43"	2022-04-01 09:43:22	nvpff6bjSsifz8Y1wik1wQ	[]	34788	1.134	54.234	0.0
628355d99a794760e1c57f25	Глава МИД Швеции подписала заявку на вступление в НАТО	2022-05-17 08:00:48	favzOAN8Qxy6DxI5_EOviA	[]	2376	1.086	48.401	0.328
623cc9ea9a7947178fb6258f	Кадыров заявил об «очищении от банд» Левобережного района Мариуполя	2022-03-24 19:54:31	XI_Yg1ufTWmQf3fiQuFnTA	['604f2c199a79478ec0029eae']	92003	1.125	31.711	3.069
61fd85fc9a794798fbac4848	Парламент Черногории раскритиковал власти из-за скорости вступления в ЕС	2022-02-04 20:07:52	ZcMCq_GIR1enS98dwrll_Q	['604f2c199a79478ec0029eae']	12714	1.202	43.983	2.128
6284c8b69a794762883c5690	"Минцифры и VK анонсировали запуск магазина приложений RuStore
                
                                                    

    

    Технологии и медиа, 13:53"	2022-05-18 10:53:24	dicEPZovSn6EwppGUGcnyw	['60658eac9a7947642683712d','5a9fa2e39a79470cd086f61a']	2387	1.071	29.158	0.0
620e50249a79470a72eee5da	Заместителя посла США выслали из России	2022-02-17 13:40:15	cERKvge4R4-XL_4bP1CqLg	['5878a2ec9a7947e531faf52c','604f2c199a79478ec0029eae','54244e01cbb20f03076b236d']	82851	1.147	27.813	5.542
6239dc8b9a7947e670b7e696	Генсек ООН заявил об «элементах прогресса» в урегулировании на Украине	2022-03-22 15:28:27	D8ouvJXLTpyoO5aAl3g9dw	['6130a7379a79472aeb4546e3']	75861	1.127	19.697	3.128
6260fbf29a7947691196cdf7	Набиуллина выступает с отчетом в Госдуме. Прямая трансляция	2022-04-21 07:07:00	qc8-6ZuaS-arpPVh-8XUsQ	[]	8317	1.14	44.042	2.003
6203d8599a7947075db3eb62	Samsung представил новую линейку смартфонов Galaxy S22	2022-02-09 16:08:11	YmZALC-ZRomvCBXPSkTq4g	['6115275e9a7947f605852bf7']	27876	1.117	29.154	4.508
626019089a794728f3c79697	Путин не увидел оснований ждать перемен по санкциям против России	2022-04-20 14:34:45	UKS2U-cwSzapYQc7pEFxCA	['6130a7379a79472aeb4546e3']	13977	1.079	37.927	6.473
628026ab9a79477c05feeb4d	Представитель Абрамовича опроверг арест имущества бизнесмена в Португалии	2022-05-14 22:06:58	MFXLshMlTsWE3HvL2QcRRw	['604f2c199a79478ec0029eae']	3957	1.071	56.609	0.88
625171589a79471664c6ed15	Москалькова сообщила об эвакуации с Украины 14 российских моряков	2022-04-09 11:59:28	e41Gsr7xT0e_AITpp8ZEpw	['6206513e9a79476587e1e14e']	11212	1.058	44.408	1.172
620af8d89a7947404fb52b9f	"Кулеба отказался выполнять минские соглашения на «российских условиях»
                
                                                    

    

    Политика, 04:00"	2022-02-15 01:00:49	6QE8u25xTV6iMt0mlLcqzA	[]	12200	1.154	40.934	0.0
625d327f9a7947a3414bec81	Продавцы цветов сообщили о повышении цен	2022-04-24 05:53:39	CpPS6ApCTYmIEDDqAsC5tQ	[]	1180	1.055	34.068	1.377
62036ea49a7947d0199c79ae	"Продавца убили при ограблении «Пятерочки» в Подмосковье
                
                                                    

    

    Общество, 11:26"	2022-02-09 08:26:49	0yegmsPFS0uRuH_XctMK-Q	[]	15447	1.151	37.185	0.0
62834dd49a79475e7471d093	МВД разрешило въезд в Россию 3 тыс. граждан ЛНР, ДНР и Украины	2022-05-17 08:54:59	1aNQwgVyRkKnQa-TcFmNTQ	['60fa94ed9a7947b7152c986a']	4782	1.056	37.578	0.976
624cfc1c9a794714f504a1af	"Мантуров предложил дать российской технике приоритет при майнинге
                
                                                    

    

    Технологии и медиа, 05:51"	2022-04-06 02:51:46	prkTpFD6SaiM1B4Oww_eQA	[]	8765	1.171	34.535	0.0
620cf7099a79470d8f0aeecc	"Минтруд разработает новый закон о рынке труда в России
                        Как планируется изменить регулирование для безработных, самозанятых и работающих в тени"	2022-02-16 21:00:13	gjMmY7pwQlCZ5ekPEJByog	['61fcf3d49a794754b3f9e39e']	58525	1.129	28.161	1.957
6262bffe9a79471768fda7cb	Латвия и Литва назвали даты закрытия консульств в Петербурге	2022-04-22 14:53:12	ltYyQunhTByjlSp7K5O7kA	[]	2329	1.071	31.988	2.438
61fe89c39a7947db395911bc	"Как бомбардировщики России Ту-22М3 патрулировали небо над Белоруссией
                
                                                    

    

    Политика, 17:37"	2022-02-05 14:37:43	wEYWZPZTSdiguAnOXM_XOQ	[]	4710	1.231	61.996	0.0
620f9ebe9a7947903e64c101	«Газпром-Медиа» нашел для «Авторадио» и «Эхо Москвы» нового управляющего	2022-02-19 12:12:34	y0YZjWihSWqxfElaXtR0Tg	['610a73bd9a7947cc632604e7']	33233	1.101	11.326	2.988
61f909dd9a79476b76106478	"В Роспотребнадзоре спрогнозировали пик волны COVID-19 к середине февраля
                
                                                    

    

    Общество, 13:29"	2022-02-01 10:29:40	RZas9_CLQzqHMHJI_hQXRg	[]	18490	1.206	40.13	0.0
623f151c9a79474537a69575	"Турция заявила об отсутствии проблем с судоходством из-за мины в Босфоре
                
                                                    

    

    Политика, 16:57"	2022-03-26 13:57:30	BLfQGr9CRM-YntE6qFcaug	[]	49992	1.148	51.692	0.0
6251dbe99a79472da3374f3a	Исторический музей в Москве эвакуировали из-за сообщения о «минировании»	2022-04-09 19:19:59	Mtk53U6zTjmoNg65gxjsLA	[]	1370	1.082	31.022	0.992
623836bd9a794747b3c4a1c5	Умерла режиссер-документалист Марина Голдовская	2022-03-21 09:03:52	ZaTYqt5ISfG0CquehireDw	['5a9fa2e39a79470cd086f61a','613b28519a7947487b98a91b']	6623	1.114	57.648	1.242
62497be49a794780c9913daa	Песков заявил о «безумстве санкционных увлечений» против России	2022-04-03 11:03:45	S_nuCQPjS_KdM6HWJaYHzg	[]	54649	1.187	41.573	4.641
623b59019a794770fb7bc2be	Власти Москвы опровергли сообщения о нехватке медизделий в больницах	2022-03-23 18:21:08	aU4R7ThvR8WkEsnu4iS0hA	['5edf68259a79470758e7ab2d','587f906a9a7947b089f8dd5a','58998a9c9a7947045f27a61d']	28648	1.128	35.838	0.923
